,name,tumor,ratio_cancer_tissue50,ratio_cancer_tissue60,ratio_cancer_tissue70,ratio_cancer_tissue80,ratio_cancer_tissue90,ratio_sum_tissue50,ratio_sum_tissue60,ratio_sum_tissue70,ratio_sum_tissue80,ratio_sum_tissue90,largest_area,eccentricity_largest,extend_largest,area_bbox_largest,major_axis_length_largest,maxprob_largest,minprob_largest,aveprob_largest,aspect_ratio_bbox_largest,solidity_largest,second_largest_area,eccentricity_second_largest,extend_second_largest,area_bbox_second_largest,major_axis_length_second_largest,maxprob_second_largest,minprob_second_largest,aveprob_second_largest,aspect_ratio_bbox_second_largest,solidity_second_largest
0,normal_001.tif,0,0.00913274439804728,0.005889352860527897,0.0036012926217368507,0.0018250170072645565,0.00047627303814153245,0.0016055376026572067,0.0008644051926544893,0.0003954784677063902,0.00012804968394035515,1.524787077249404e-05,702,0.7591699751454903,0.40813953488372096,1720,49.78262140271069,0.9823282957077026,0.7015275955200195,0.8324621319770813,0.9302325581395349,0.6099044309296264,208,0.6893195751349103,0.5252525252525253,396,20.56646790289317,0.9894490242004395,0.7013314366340637,0.8467825651168823,0.8181818181818182,0.7147766323024055
1,normal_002.tif,0,0.03109059226173837,0.023085052711274506,0.016553987378392924,0.010734226190676661,0.005272811409426262,0.00708580144666364,0.004388918273675449,0.0024156002410713143,0.001054943951777191,0.0002592021471015156,1549,0.9078893526984186,0.22498184458968773,6885,97.12904340535462,0.9945313334465027,0.7000157833099365,0.8798038363456726,0.9529411764705882,0.48421381681775555,791,0.8129744124877685,0.494375,1600,44.675063778660196,0.9962480664253235,0.7011520266532898,0.8940526843070984,0.64,0.7554918815663801
2,normal_003.tif,0,0.0010938109112299127,0.0006558413426021125,0.00037118894825253205,0.00016361251991940692,4.090312997985173e-05,0.0001736951001563223,8.770352832875219e-05,3.702707351022001e-05,1.08263484283031e-05,1.0580139275174904e-06,141,0.8426797150394397,0.5340909090909091,264,19.198583869688445,0.9517985582351685,0.7047588229179382,0.8254378437995911,1.8333333333333333,0.746031746031746,126,0.5052203917031675,0.6923076923076923,182,14.086373359286446,0.9755070805549622,0.7002676129341125,0.8558691740036011,1.0769230769230769,0.875
3,normal_004.tif,0,0.00427031096055705,0.002457573644183189,0.0012536946630799376,0.0006171609489333909,0.00023385695150166606,0.0006537174825649437,0.000320947128160258,0.00014087091324112503,5.0681841395482006e-05,9.691442861642837e-06,113,0.6131510582162865,0.7337662337662337,154,14.269822317208067,0.9777222871780396,0.7014614343643188,0.855614185333252,1.2727272727272727,0.837037037037037,90,0.5159588861445745,0.8181818181818182,110,11.678831938928749,0.9897516965866089,0.7055227160453796,0.8929938673973083,0.9090909090909091,0.9473684210526315
4,normal_005.tif,0,0.003664543099518584,0.0021724870195568304,0.0012326325191139573,0.0006307698579470701,0.0002690592931078572,0.0005978775254854695,0.0003118669855202276,0.00014583572561812296,5.528233451027954e-05,1.1593902241692452e-05,200,0.690941502301218,0.7142857142857143,280,19.417757269353988,0.988849937915802,0.7049339413642883,0.8781627416610718,0.7,0.8438818565400844,158,0.3495724663793026,0.7053571428571429,224,15.300353396578307,0.9897451996803284,0.7102360129356384,0.8662366271018982,0.875,0.8449197860962567
5,normal_006.tif,0,0.004484919613565098,0.003176487647495967,0.002188649834152,0.0014613655724927952,0.0007250185786010767,0.0009733140160694279,0.0005928012999807913,0.000327057413295938,0.00014501465762524306,3.5440633758972506e-05,380,0.7680444427838536,0.5413105413105413,702,29.22908063243939,0.9936816692352295,0.7032437324523926,0.886859118938446,0.9629629629629629,0.7524752475247525,322,0.9205351074059243,0.3481081081081081,925,39.29010339713712,0.991199791431427,0.7003541588783264,0.8718113899230957,0.6756756756756757,0.6216216216216216
6,normal_007.tif,0,0.003980825509377255,0.0025449535326587743,0.0015265542290316097,0.0007622323881066674,0.0002565848060841523,0.0006932829446931502,0.00037263398994094317,0.00017165492552524141,5.925753360497983e-05,1.0165605940741884e-05,263,0.891915227297157,0.37787356321839083,696,31.217747891439267,0.9778456091880798,0.7004876732826233,0.8362036347389221,0.8275862068965517,0.6352657004830918,250,0.4003858280522063,0.5668934240362812,441,19.63490791020328,0.9909092783927917,0.7055644989013672,0.8813775777816772,1.0,0.8278145695364238
7,normal_008.tif,0,0.01336246897100303,0.007284671332635419,0.0037394798557237358,0.0014720201877054314,0.000285718204135371,0.0018807858382772107,0.0008789230471053603,0.0003408930679620749,8.740192933304425e-05,6.781347905953481e-06,101,0.7881232624889342,0.7214285714285714,140,15.239473733596157,0.9217739105224609,0.7066017389297485,0.8061942458152771,1.4,0.8487394957983193,99,0.8383915450998164,0.6,165,16.46298386379563,0.9210161566734314,0.704935610294342,0.8156671524047852,0.7333333333333333,0.7333333333333333
8,normal_009.tif,0,0.004543894557047153,0.003393687150727162,0.0025067300424731643,0.0017136066877875271,0.0009296088144214345,0.001075842308428126,0.0006809686533362314,0.00038739950831044936,0.00017737811720893435,4.4120022899835875e-05,4128,0.9194148878702024,0.2437411431270666,16936,156.2807487885673,0.9961471557617188,0.7003462314605713,0.8830075263977051,1.2586206896551724,0.5031078610603291,2681,0.6802671150697691,0.44534883720930235,6020,82.52212526767032,0.9925011992454529,0.7004759907722473,0.8664023280143738,0.813953488372093,0.6195978738155766
9,normal_010.tif,0,0.02430222342366696,0.019984745942710394,0.016200195020226106,0.01277285936338447,0.009058464231810181,0.007119517344048182,0.00491443402097272,0.003110545641792738,0.0016640164652905833,0.0005646348580778319,10065,0.8722157347983697,0.5760645604395604,17472,171.53332586159564,0.9983935952186584,0.7000706195831299,0.9411877393722534,0.5274725274725275,0.8179601787891101,2809,0.6031253845302659,0.3892738359201774,7216,90.9293813133602,0.9992550015449524,0.7000705003738403,0.9246311783790588,1.0731707317073171,0.5184569952011813
10,normal_011.tif,0,0.005265822474847186,0.0036742852070535013,0.0024902128232676163,0.0015349721306507746,0.0007730568742864314,0.001103015152523852,0.0006605238310866445,0.0003552304494162129,0.0001563296158657481,4.183939662777622e-05,1364,0.7119840796896241,0.6308973172987974,2162,50.43014584287338,0.9998776912689209,0.7009958028793335,0.9628375768661499,0.9787234042553191,0.9203778677462888,1117,0.6386878434120844,0.3501567398119122,3190,59.45861899477729,0.995027482509613,0.7007127404212952,0.8795807361602783,0.9482758620689655,0.5367611725132148
11,normal_012.tif,0,0.00364018760239907,0.002391423693952752,0.0015795338463560752,0.0009643876761135134,0.00046522576981333406,0.0007136008608153393,0.0004172318690149972,0.0002201186879373439,9.402124892627299e-05,2.3666968471931418e-05,575,0.9837547817068576,0.2496743378202345,2303,70.98134850498022,0.9931420683860779,0.7007867097854614,0.8777426481246948,0.9591836734693877,0.6740914419695193,448,0.9408439501979933,0.6070460704607046,738,43.976532534971895,0.997168242931366,0.700491189956665,0.9011754989624023,0.43902439024390244,0.7479131886477463
12,normal_013.tif,0,0.001054426654081942,0.0005220836838589508,0.00023938334849427873,0.00011057230859021447,3.875730404193084e-05,0.00013750054364699836,6.140539653307321e-05,2.4954063755872017e-05,8.819376253115445e-06,1.61543946890536e-06,69,0.6393383069009272,0.8625,80,10.903683085185452,0.9690271019935608,0.7024776935577393,0.8812133073806763,1.25,0.971830985915493,27,0.5529792608019194,0.6428571428571429,42,6.990334277263171,0.8821972608566284,0.7021435499191284,0.7780194282531738,1.1666666666666667,0.9
13,normal_014.tif,0,0.001779123055083959,0.0009827603115065027,0.000504942665360029,0.00021143604720309754,4.1035285476916957e-05,0.0002529739709481155,0.00011867148148821222,4.6964946121544994e-05,1.2685885416444791e-05,1.2703208644517921e-06,77,0.6281293731144338,0.6416666666666667,120,11.673195901006176,0.9790109395980835,0.701702356338501,0.8629856109619141,0.8333333333333334,0.8555555555555555,65,0.7600178895361172,0.7386363636363636,88,11.884546337698923,0.9487504959106445,0.703977108001709,0.8214565515518188,0.7272727272727273,0.8441558441558441
14,normal_015.tif,0,0.006783884499205672,0.00489010898894388,0.0034258758110828143,0.0021513877978306273,0.0009294968048724069,0.0014654586024954034,0.0008860155630977609,0.00047197171109206117,0.00019474481081946688,4.0444233932463056e-05,1983,0.8357046693967761,0.4604132807058277,4307,82.23232944794124,0.9962102174758911,0.7000942230224609,0.8524461984634399,1.2372881355932204,0.6047575480329369,730,0.8734001340961087,0.40736607142857145,1792,60.65478890886569,0.9960615038871765,0.7011238932609558,0.8582445979118347,1.75,0.5010295126973233
15,normal_016.tif,0,0.012793768595593889,0.008848995420051483,0.005990706381840671,0.003717447263731488,0.002112793768595594,0.002700282193687214,0.001629805680451173,0.0008948452138806706,0.00041347270671372765,0.00012866267508211966,467,0.8473229077116968,0.5367816091954023,870,34.70889761668258,0.9992897510528564,0.7030453681945801,0.9419600963592529,1.0344827586206897,0.8236331569664903,165,0.7180010330285722,0.5092592592592593,324,19.13523396128753,0.9873884916305542,0.7026104927062988,0.8585134744644165,1.0,0.6962025316455697
16,normal_017.tif,0,0.021509074234964766,0.014425861569649581,0.009339704604691572,0.005430060816681147,0.0021991746307558646,0.004143528662566594,0.002372203134226861,0.0011967854997414122,0.0004697620713327575,0.00010211036890926411,474,0.8918427221081836,0.3574660633484163,1326,45.094788712937344,0.9980685114860535,0.7000176310539246,0.9046486616134644,0.8717948717948718,0.6116129032258064,343,0.6369698262215745,0.3248106060606061,1056,28.0463639116034,0.9684864282608032,0.7010942697525024,0.8408163785934448,0.9696969696969697,0.5334370139968896
