,name,tumor,ratio_cancer_tissue50,ratio_cancer_tissue60,ratio_cancer_tissue70,ratio_cancer_tissue80,ratio_cancer_tissue90,ratio_sum_tissue50,ratio_sum_tissue60,ratio_sum_tissue70,ratio_sum_tissue80,ratio_sum_tissue90,largest_area,eccentricity_largest,extend_largest,area_bbox_largest,major_axis_length_largest,maxprob_largest,minprob_largest,aveprob_largest,aspect_ratio_bbox_largest,solidity_largest,second_largest_area,eccentricity_second_largest,extend_second_largest,area_bbox_second_largest,major_axis_length_second_largest,maxprob_second_largest,minprob_second_largest,aveprob_second_largest,aspect_ratio_bbox_second_largest,solidity_second_largest
0,tumor_001.tif,1,0.02341944590942256,0.018629304537031842,0.014773661907358711,0.011358714394217434,0.00791668505827252,0.006565566296522043,0.004474208869503599,0.00280944596531179,0.0015036911801823134,0.0005357102465219642,24029,0.6753760758325883,0.3560959705982602,67479,262.71324981117084,0.9999294281005859,0.8000915050506592,0.9572016000747681,0.9188191881918819,0.5421950449027483,7836,0.979500583230546,0.2953080836630865,26535,242.91047204498625,0.9997987151145935,0.8000234365463257,0.9682967662811279,1.2620689655172415,0.7445838084378563
1,tumor_002.tif,1,0.024352103284792585,0.016677666148362916,0.010950784300504477,0.006518980746479996,0.0030148115002135195,0.004892722116739577,0.0028611988057985318,0.001491908131149749,0.000627909971360057,0.0001584397270764512,2992,0.9626857911901876,0.3487179487179487,8580,144.20973595685572,0.9999078512191772,0.8000577688217163,0.9627377986907959,2.0307692307692307,0.5929449068569164,1203,0.8674834814410766,0.32886823400765447,3658,70.72555823840385,0.9977309107780457,0.8007890582084656,0.9201099276542664,1.0508474576271187,0.5022964509394572
2,tumor_003.tif,1,0.014995079647759058,0.011827874924058953,0.009541090356534736,0.007737737229099739,0.006226305431902872,0.004479944465610878,0.003147508938192845,0.0020840666055865482,0.001223957567586013,0.0005275748620307319,20442,0.730972403040022,0.6221694667640614,32856,206.1636262342327,0.9999656677246094,0.800287127494812,0.9878717660903931,0.6666666666666666,0.831787109375,6042,0.8126197577802886,0.4705607476635514,12840,122.00321495302386,0.999937891960144,0.8003043532371521,0.9780786037445068,1.1214953271028036,0.7530848809672193
3,tumor_004.tif,1,0.00883884426090885,0.006598659548297072,0.005064457195731494,0.003888162971922736,0.002828274650693673,0.002325561979725362,0.001560743289637096,0.0009808690735116424,0.0005348481000702838,0.00019933873752988904,9274,0.5857558656211098,0.26266002039197917,35308,190.40313747827582,0.9998608827590942,0.8001037836074829,0.9603346586227417,1.065934065934066,0.3753288275527136,7301,0.9389927611562974,0.3557992202729045,20520,202.89790215427516,0.9995629191398621,0.8001800179481506,0.9523749947547913,0.7017543859649122,0.5953196347031964
4,tumor_005.tif,1,0.0067238553921489565,0.005342793639938451,0.004428268660664458,0.0037072939415542733,0.0030536585837927462,0.0020554786004607505,0.0014563935477286372,0.0009706928300415004,0.0005647477689646745,0.00022575326168416046,6979,0.9257927967664689,0.42138630600169064,16562,190.75665808963103,0.9989075660705566,0.8000028729438782,0.9622129797935486,1.7244897959183674,0.5993130098754831,1016,0.6865162350728258,0.6949384404924761,1462,42.48639178809803,0.998513400554657,0.800426185131073,0.968260645866394,1.2647058823529411,0.9177958446251129
5,tumor_006.tif,1,0.012126912855776264,0.008097261947348914,0.0053186574715797606,0.0032641858404666747,0.0017491527135086327,0.0024420999094376303,0.0014441255609657039,0.0007814396519943617,0.0003570712040685432,0.00011068702947036296,4330,0.9941158487277715,0.15214870515478407,28459,245.8306066085605,0.9995848536491394,0.8008156418800354,0.9737841486930847,1.2818791946308725,0.6928,3910,0.6468446275425327,0.6609195402298851,5916,83.11981322538185,0.9996627569198608,0.8005933165550232,0.9772701859474182,0.7816091954022989,0.8770749214894572
6,tumor_007.tif,1,0.008503604309476089,0.006045922403022463,0.004220162458628606,0.0028139399020165948,0.0017163912310706798,0.0019285511247740688,0.0012074762270191794,0.0006982320482872835,0.0003488422289064281,0.00012431038968861602,5846,0.938057823492123,0.6027425507784308,9699,154.6725041090649,0.9999855756759644,0.8006243705749512,0.9864784479141235,2.6065573770491803,0.7840665236051502,3105,0.9402157221720467,0.32152842497670087,9657,126.25719030183187,0.9999861717224121,0.8000264167785645,0.9761049747467041,0.7837837837837838,0.689081225033289
7,tumor_008.tif,1,0.010677534490108755,0.006959473555315694,0.004356502099792288,0.00246634890112382,0.0011110078095946448,0.0020007690599092736,0.0011293269374537977,0.0005706249829044651,0.00023483576563229882,5.930655159313733e-05,1205,0.7475080117666719,0.7026239067055393,1715,49.13472026353122,0.9997294545173645,0.8002923727035522,0.9741332530975342,0.7142857142857143,0.8750907770515614,1041,0.8458637722483363,0.4891917293233083,2128,63.25589372874841,0.9871015548706055,0.8000974655151367,0.9048020243644714,1.4736842105263157,0.6119929453262787
8,tumor_009.tif,1,0.36917576263391694,0.35254632998193397,0.3314874777597326,0.2999534532562692,0.23615880856561494,0.14359193501608095,0.10748622516809814,0.0732295584118535,0.04152500036760773,0.014238178068294924,1398263,0.8547905664559001,0.5233423684610415,2671794,2108.2078854353845,0.9998180270195007,0.8000019788742065,0.948692798614502,1.4466519499632082,0.7118106267896914,829351,0.7182860916246029,0.46082761617359347,1799699,1496.5623417076595,0.9996793270111084,0.8000003099441528,0.9278988838195801,0.798800799467022,0.6175591049555084
9,tumor_010.tif,1,0.009930088060542446,0.0064862843624427504,0.004038378517227401,0.0022835445281453037,0.0009488947075655904,0.0018488996300785102,0.0010382365131612924,0.0005187016711489305,0.00020663054035074076,4.8011228889387246e-05,1500,0.9549262108968598,0.4606879606879607,3256,83.10513329798621,0.998904824256897,0.8006592392921448,0.9652938842773438,1.6818181818181819,0.7923930269413629,491,0.7956965100725618,0.5395604395604395,910,33.704099792028536,0.9968258142471313,0.8003842234611511,0.9299150109291077,0.7428571428571429,0.7428139183055976
10,tumor_011.tif,1,0.19049366450076602,0.17765050238581923,0.16390741629341998,0.1463474621479776,0.11553951536917174,0.07150916224185598,0.05310120606168525,0.036005309803563736,0.02044388545743512,0.007142669085914333,247807,0.7220843534959858,0.4601715845573898,538510,825.4755415955443,0.999330997467041,0.8000044822692871,0.9476322531700134,1.1443148688046647,0.6990639916046987,115652,0.6734724154764058,0.3288997335289919,351633,614.0132215555187,0.9998255372047424,0.8000566959381104,0.9534189105033875,0.9865996649916248,0.5244941088969715
11,tumor_012.tif,1,0.0069632204600664094,0.004727896388469807,0.0030987374918440068,0.0019106441500861134,0.0009987567134712892,0.001410770737272691,0.0008331892214350061,0.0004469574252316794,0.00019962272185246454,5.59253939326542e-05,3157,0.9661037692302962,0.6166015625,5120,131.61834386110857,0.9995131492614746,0.8000657558441162,0.9457882642745972,0.3125,0.7912280701754386,242,0.7909944955120018,0.38782051282051283,624,28.65368576022422,0.9818826913833618,0.8003304600715637,0.8913038372993469,1.0833333333333333,0.54627539503386
12,tumor_013.tif,1,0.027053194805278055,0.020140057601018797,0.015212480879565367,0.011532222890248505,0.008661253071889629,0.007071379709129011,0.004733170925100514,0.002978808395700383,0.001649852166354926,0.000645498033653434,26772,0.8398752571463308,0.42251120510068807,63364,305.53685302704343,0.999954342842102,0.8002757430076599,0.9724141955375671,0.7431506849315068,0.6302111532214402,2232,0.862567009169807,0.5095890410958904,4380,79.57638472904665,0.999880313873291,0.8019035458564758,0.9770321846008301,1.2166666666666666,0.8181818181818182
