,name,tumor,ratio_cancer_tissue50,ratio_cancer_tissue60,ratio_cancer_tissue70,ratio_cancer_tissue80,ratio_cancer_tissue90,ratio_sum_tissue50,ratio_sum_tissue60,ratio_sum_tissue70,ratio_sum_tissue80,ratio_sum_tissue90,largest_area,eccentricity_largest,extend_largest,area_bbox_largest,major_axis_length_largest,maxprob_largest,minprob_largest,aveprob_largest,aspect_ratio_bbox_largest,solidity_largest,second_largest_area,eccentricity_second_largest,extend_second_largest,area_bbox_second_largest,major_axis_length_second_largest,maxprob_second_largest,minprob_second_largest,aveprob_second_largest,aspect_ratio_bbox_second_largest,solidity_second_largest
0,normal_001.tif,0,0.015955843083352655,0.010372864691804692,0.006413670985850373,0.0033401780174925895,0.0011092148388296217,0.0028689134158551223,0.0015672832931564996,0.0007361594177662203,0.00025778798548657574,4.047382082351488e-05,384,0.9114445010056612,0.5133689839572193,748,38.99882666791783,0.987375020980835,0.8042479157447815,0.9046347737312317,0.6470588235294118,0.6894075403949731,255,0.6792584162689164,0.4497354497354497,567,25.133014364303687,0.9865257740020752,0.8001323938369751,0.9030050039291382,1.2857142857142858,0.6189320388349514
1,normal_002.tif,0,0.042892448253633815,0.030301826017430995,0.020322686897521685,0.012044346041383621,0.004937366840967616,0.008808380005651366,0.005171858744536396,0.0026563020711597154,0.001048222835262701,0.0002058912879245386,606,0.6631634784458317,0.44789356984478934,1353,41.04323692756668,0.9927606582641602,0.8008888959884644,0.9199713468551636,1.2424242424242424,0.6247422680412371,447,0.7106738450347541,0.369727047146402,1209,40.67382992749177,0.994231104850769,0.800908088684082,0.9072174429893494,0.7948717948717948,0.5471236230110159
2,normal_003.tif,0,0.003320109842990414,0.0018425886171876066,0.0009251898447823606,0.0004037445006854752,0.00010768375035511987,0.0004775540897699707,0.00022634451763149242,9.106366945268082e-05,2.7314756535803228e-05,3.45805292932925e-06,146,0.9434839948762412,0.34352941176470586,425,27.356152829389767,0.9694008827209473,0.800605297088623,0.8785428404808044,0.68,0.6033057851239669,143,0.461666483505805,0.7857142857142857,182,14.708518235725277,0.9686205983161926,0.8014134168624878,0.913627564907074,1.0769230769230769,0.9166666666666666
3,normal_004.tif,0,0.011497736154007948,0.007001870855612013,0.003906379728338481,0.0018210399300366423,0.0005465887327997521,0.001850537248832964,0.0009419314524756664,0.00040934966405549466,0.00013404895304055227,1.9515616299417633e-05,102,0.9572736948386109,0.4533333333333333,225,26.306623206128503,0.9687008261680603,0.8004179000854492,0.8859809637069702,0.36,0.6455696202531646,99,0.6620769891299194,0.515625,192,13.746228085021325,0.9877838492393494,0.8015300035476685,0.904503345489502,0.75,0.7388059701492538
4,normal_005.tif,0,0.011898646920827635,0.007850156951254314,0.0047215088074298904,0.002363719244410349,0.0007782706825433886,0.0021225937668509502,0.001146420872686961,0.0005281129274669095,0.00018071144222504113,2.963014418047084e-05,282,0.8881798932822847,0.5053763440860215,558,34.36870184433422,0.9961026906967163,0.8000118732452393,0.9073076248168945,0.5806451612903226,0.5838509316770186,122,0.7345307902266396,0.6161616161616161,198,15.750210355647173,0.9878684878349304,0.8035404682159424,0.90889573097229,1.6363636363636365,0.8079470198675497
5,normal_006.tif,0,0.029594352105272698,0.020962099653803627,0.013969068894890432,0.007996728353664063,0.00300656141813634,0.005994897252512359,0.003481577967800537,0.0017440257134936862,0.0006539599459140742,0.00011027194843844344,486,0.8993317076106493,0.324,1500,56.993852129509186,0.9895048141479492,0.8002208471298218,0.9063320755958557,0.6,0.46956521739130436,402,0.3469642318082057,0.4987593052109181,806,26.655113006694368,0.9837575554847717,0.8003265261650085,0.8973311185836792,0.8387096774193549,0.6547231270358306
6,normal_007.tif,0,0.008193998172146675,0.004884304907999303,0.0026586197659729267,0.0012545074720922234,0.00034726705839728105,0.0012929437116624585,0.0006493289887144997,0.0002791878547384846,8.761188913736836e-05,1.0641670944168358e-05,190,0.8795882934849466,0.6333333333333333,300,23.255351369447997,0.9836398959159851,0.803906261920929,0.9043666124343872,0.48,0.8444444444444444,165,0.8942941530366791,0.5092592592592593,324,22.431014710478863,0.9849879145622253,0.8002017140388489,0.9078456163406372,1.0,0.825
7,normal_008.tif,0,0.00909498187403713,0.005232071754126914,0.002861753532619876,0.001282303300159545,0.00023086030894137977,0.0013719773815380183,0.0006725703287323655,0.0002771122511499354,7.483785321712091e-05,5.757798821450243e-06,117,0.7295639914408784,0.6428571428571429,182,15.910322009846055,0.9714915752410889,0.8030998706817627,0.8796204328536987,0.9285714285714286,0.8068965517241379,111,0.665100885273002,0.49333333333333335,225,15.844145708599106,0.9681798219680786,0.8004878759384155,0.8706409335136414,1.0,0.676829268292683
8,normal_009.tif,0,0.011545916049539461,0.006862957092383596,0.0038584915579378794,0.0018790556317114444,0.0005925611456843417,0.0018496574162885874,0.0009461479743911221,0.0004205245415158565,0.00014062154530091646,2.3176743655159624e-05,1497,0.6612239561379529,0.4062415196743555,3685,65.33451689586903,0.9933833479881287,0.8001003265380859,0.9042671918869019,1.2181818181818183,0.5291622481442205,486,0.8644911433200977,0.42077922077922075,1155,42.644563270907405,0.9895240664482117,0.8013092875480652,0.9140959978103638,0.9428571428571428,0.571764705882353
9,normal_010.tif,0,0.03358788943704805,0.02360903271898744,0.015724551630478506,0.009189121346991186,0.0038836701133112567,0.006844761028820192,0.004007037980470623,0.0020534582274359023,0.0008189164836089281,0.0001722638162017337,2658,0.4590288397154968,0.3725820016820858,7134,84.79380305645478,0.995864987373352,0.8001160621643066,0.9269962310791016,1.0609756097560976,0.5184318314803978,630,0.9351696155807407,0.4411764705882353,1428,53.38911359612641,0.9908332228660583,0.8007680773735046,0.9185546040534973,1.8214285714285714,0.6325301204819277
